GeneID,4EFB,5408,5728,5B57,56E0,5411
0.05_4EFB_4EFB.02.1.gene,0.0525404657082533,2.44640142818688e-14,0.002703017807007645,2.52129469015226e-09,1.400841719202752e-08,1.095364889968225e-11
0.05_4EFB_4EFB.02.10.gene,0.06251207231929776,8.595756496254236e-07,0.004321274817810399,3.146334081770662e-49,1.273991105018036e-06,1.19140164517395e-05
0.05_4EFB_4EFB.02.100.gene,0.05468302583662895,4.036073361166453e-05,0.005966750383800614,4.648275247161279e-05,2.230184291937096e-06,6.868717269403427e-05
0.05_4EFB_4EFB.02.101.gene,0.05094941356616398,1.659713437820653e-09,0.0009869638865212971,1.124336900073897e-07,4.725994947559591e-08,9.58331261111519e-06
0.05_4EFB_4EFB.02.102.gene,0.06297673605870786,7.918031071608925e-07,1.960882792926934e-05,5.919338664590743e-07,0.0009026184376346057,4.252227149348211e-05
0.05_4EFB_4EFB.02.103.gene,0.02661908249504273,8.279722710473941e-09,0.002864528919877916,4.231141028659626e-41,2.393683478639981e-06,3.533048997385672e-07
0.05_4EFB_4EFB.02.104.gene,0.05705431023854862,4.757593725307334e-10,0.0006871736018755546,2.853963291833191e-05,6.889278846674645e-05,1.799992036633839e-06
0.05_4EFB_4EFB.02.105.gene,0.06221294217020477,5.018431587685268e-11,0.002142167735961857,9.338557209755102e-05,6.336473331287357e-05,0.000111751736181019
0.05_4EFB_4EFB.02.106.gene,0.05175016304479417,4.889224580357886e-06,0.0002242022172989055,2.777147333002044e-06,5.828622706317955e-06,8.222794319259591e-05
0.05_4EFB_4EFB.02.107.gene,0.05742612413068279,0.00125954665531308,0.001177950492653508,2.937174927201357e-08,2.918423491098926e-07,2.12206582331165e-08
0.05_4EFB_4EFB.02.108.gene,0.06157013838770087,6.79450910031037e-12,0.0005708509011453064,1.259525317088969e-05,3.805792849964338e-07,3.630490391913638e-09
0.05_4EFB_4EFB.02.109.gene,0.01992869786944914,9.012755804809508e-06,0.01217380274287186,1.505256672923789e-05,2.76800100097838e-05,7.265650006776601e-05
0.05_4EFB_4EFB.02.11.gene,0.05234444636966853,5.030693560189111e-12,0.001166797370786697,7.929823978074991e-08,3.776925886410045e-07,3.363013727197957e-06
0.05_4EFB_4EFB.02.110.gene,0.06902382802808371,1.470927764063779e-08,0.006855079631464659,2.926671138789605e-05,1.836578672354587e-05,9.195965647405766e-06
