GeneID,4EFB,5408,5728,5B57,56E0,5411
0.4_5B57_5B57.01.1.gene,0.0001212447474184978,2.788402483138636e-07,4.325941322902791e-07,0.4101935035309126,5.011177811370219e-16,1.872067887449206e-10
0.4_5B57_5B57.01.10.gene,2.005631418564155e-09,8.95958692566644e-16,2.11606885187833e-09,0.4095131350923876,2.709357879244551e-07,1.002267504784359e-08
0.4_5B57_5B57.01.100.gene,0.0001205606179965207,4.063498303648644e-07,2.0634893643614e-05,0.4031504972043459,3.383951040354367e-06,8.671040415082265e-05
0.4_5B57_5B57.01.101.gene,0.0001431244086038724,2.014942687942242e-15,7.068228265203192e-06,0.4032648727912315,1.140285966050156e-06,6.143095523164331e-06
0.4_5B57_5B57.01.102.gene,0.0001146404500271463,7.083405302313848e-08,1.882377793567582e-06,0.407638248304561,1.782877535513635e-06,0.0004208111651365192
0.4_5B57_5B57.01.103.gene,0.0001102203655467117,8.589084606515506e-06,9.029904200479453e-07,0.4060118853083887,1.333282596196086e-05,1.212075161480472e-05
0.4_5B57_5B57.01.104.gene,6.69903228822537e-05,7.280036572767457e-07,8.104202311989682e-07,0.4282824938390027,7.42156599194891e-06,0.0003312026977689564
0.4_5B57_5B57.01.105.gene,0.0001064472045640347,1.181401760153774e-07,1.166051163392625e-05,0.4018275055104272,1.524210286145518e-06,4.827942888133102e-05
0.4_5B57_5B57.01.106.gene,6.231738729339021e-05,1.29908823591172e-06,7.68730516658824e-07,0.414634429107181,2.630369771281217e-05,0.0003633125738107289
0.4_5B57_5B57.01.107.gene,6.626737349151337e-05,4.147641423202971e-07,1.792744330965151e-06,0.4330924133714729,5.779627684133198e-05,0.0004443598989262474
0.4_5B57_5B57.01.108.gene,0.0001407066709885181,2.451817542380899e-07,1.070427315814531e-05,0.4066492276489648,3.607950825404795e-06,8.353848408794677e-05
0.4_5B57_5B57.01.109.gene,4.253624871842159e-05,3.804193267277123e-07,4.282111852907162e-06,0.4016478760785597,0.0001314028633788935,0.0003584599833853358
0.4_5B57_5B57.01.11.gene,3.536823458683033e-05,7.199067337652975e-22,9.59353111137221e-07,0.4028342493092294,1.434897096154689e-05,5.344568274339678e-07
0.4_5B57_5B57.01.110.gene,6.47895720969676e-09,5.409126443988771e-09,5.985743213986328e-09,0.4066455967978256,5.296628003077982e-07,0.0003579635427337095
0.4_5B57_5B57.01.111.gene,4.579120799294314e-05,5.534158352324394e-07,3.78071267379908e-07,0.4014779736363139,4.032899612952646e-06,2.090440324758206e-05
0.4_5B57_5B57.01.112.gene,5.217704804316455e-05,2.731140716371267e-17,3.298185537853354e-07,0.4013521596071474,3.670678066710988e-05,2.444205234781378e-06
0.4_5B57_5B57.01.113.gene,0.0001725138878234836,9.847073599500512e-07,1.728523365712629e-05,0.4147681826475095,5.493067158841086e-06,0.001842637282725668
0.4_5B57_5B57.01.114.gene,5.371673774713687e-05,3.711921882024936e-07,6.25342772867296e-06,0.4001898210882044,0.0001620161146977719,0.0004590775692597036
0.4_5B57_5B57.01.115.gene,0.0001034604953397522,1.403314276195163e-07,3.079446289389053e-05,0.4037497633158436,0.0001806093949657759,0.001915629732891662
0.4_5B57_5B57.01.116.gene,0.0001881293455089518,1.335545365294074e-10,2.463028033572322e-05,0.4187021610322681,1.275992078247876e-06,0.001473584097693535
0.4_5B57_5B57.01.117.gene,8.908570413728025e-05,5.41569002091374e-05,8.634048450878996e-06,0.4035812052608028,0.0002080198745713823,0.0005049112979794379
0.4_5B57_5B57.01.118.gene,6.155094179263473e-05,2.536003310938184e-06,2.355507312661289e-06,0.4044291090517231,1.578979069082625e-05,2.500100045483527e-05
0.4_5B57_5B57.01.119.gene,0.0001716092128469466,6.136541773209039e-07,5.092849940009204e-06,0.4129489504851695,6.600170006267052e-06,0.0005000140945734509
0.4_5B57_5B57.01.12.gene,8.271743786327845e-05,6.789668174546917e-13,1.571005831300879e-06,0.4005127623081312,5.908272760857574e-05,1.608146545616107e-07
0.4_5B57_5B57.01.120.gene,0.0001416383711515125,1.212591819152195e-05,1.522027589440689e-05,0.4072585005717252,1.156845254656622e-06,1.074526801036404e-09
0.4_5B57_5B57.01.121.gene,0.0002031272904026605,5.769329945852898e-08,3.782799624799691e-05,0.4098940787817927,2.720002583336682e-06,0.002016277974634015
0.4_5B57_5B57.01.122.gene,4.583565203140438e-05,3.106178336052581e-06,4.523278060004545e-06,0.413460309957884,8.7549538227217e-06,0.0004170145937179773
