GeneID,4EFB,5408,5728,5B57,56E0,5411
0.01_5728_5728.01.1.gene,0.002717372400120224,6.049673036436556e-05,0.01112558377717528,5.990097495484451e-05,0.0001215074159626223,0.0001912886106891956
0.01_5728_5728.01.10.gene,0.005919761362624141,3.133041448928216e-05,0.02439155155675343,0.0001668454307321543,4.945453868205236e-05,0.0002305819860279128
0.01_5728_5728.01.100.gene,0.003547971850512513,3.840745989993508e-05,0.0124177040114484,0.0001421098334077531,0.0006552273359695657,0.0009718312199921208
0.01_5728_5728.01.101.gene,0.003401865001884578,0.0004270144533288746,0.02273813135152736,0.0002568432420517827,0.000200213579266675,0.0005936560994257913
0.01_5728_5728.01.102.gene,0.002970661269148455,6.002864821349556e-05,0.01065320745379626,0.0003323119387126975,6.288621524228967e-05,6.34454182961206e-05
0.01_5728_5728.01.103.gene,0.003820357988146278,0.0001384457378012275,0.01204053432577482,6.661365981254928e-06,0.0001204091568805639,2.952499194865488e-05
0.01_5728_5728.01.104.gene,0.001266749543938531,3.994681703626917e-05,0.01124522223455967,0.0001193276680075245,0.0001024333134493343,6.132590356640093e-05
0.01_5728_5728.01.105.gene,0.004155283503429498,2.745538723140611e-06,0.01011831556919502,4.858234537001561e-06,7.729648214972204e-06,5.923735548162641e-05
0.01_5728_5728.01.106.gene,0.002516191100911542,7.472877676428602e-06,0.01064170802990103,1.443270431817976e-05,4.412614285004112e-06,0.0001237820779205439
0.01_5728_5728.01.107.gene,0.0007709942289309394,0.00120498332335396,0.01455453244351946,0.0005849366115475008,0.001109802039134034,0.0005805901458848729
0.01_5728_5728.01.108.gene,0.00174910224288932,2.148835251799828e-06,0.01514107719839654,0.0002248815633888056,6.186572618851814e-06,0.0003057224125439907
0.01_5728_5728.01.109.gene,0.002418726984273378,0.0001407932029246811,0.01246619568778913,3.14403680580743e-05,0.0006445632291301716,0.0003649408470873886
0.01_5728_5728.01.11.gene,0.003412439843234462,0.000125829781963955,0.01254209303211919,0.0002098665958293812,0.0001797129256990023,7.713148884219213e-05
0.01_5728_5728.01.110.gene,0.002019448034172772,0.0007334689286573903,0.01102203218653157,1.891361346255648e-05,0.0008150404861817627,0.0001874235833054945
0.01_5728_5728.01.111.gene,0.002886614211837483,0.001115721404301124,0.01751682614752804,0.0004750849817030875,0.001241541560691689,0.0001925652669103378
0.01_5728_5728.01.112.gene,0.003669555011556751,0.001139230422559157,0.01134441601380448,0.0007879877242624458,0.0005519942491278943,0.0006654500188477085
0.01_5728_5728.01.113.gene,0.002336723145065955,0.0002496539040026782,0.01083400177119552,3.477498415149292e-05,0.0001024938548741176,0.0001926203632522413
0.01_5728_5728.01.114.gene,0.00148393888759058,0.0004327953849487687,0.01313832486649841,0.000153640219105586,0.0002591685589998264,0.0003080690704128922
0.01_5728_5728.01.115.gene,0.001610538464476556,0.0008777718639140954,0.01107312779346238,0.0008912829863218616,0.000964616458940718,0.0009210458501206445
0.01_5728_5728.01.116.gene,0.0005072193216934964,0.000365047521886603,0.01307363080268162,3.707904970844026e-05,0.001131076415864862,0.000326971063355399
0.01_5728_5728.01.117.gene,0.004257330457454234,9.383315384212242e-06,0.0100220226072278,0.0002687351100027249,0.0002864418017458486,0.0004228586793472457
0.01_5728_5728.01.118.gene,0.003061757309896904,0.000202673112804527,0.01274698196240148,0.0001480136579717728,0.0001082609644189208,0.0003106835378210294
0.01_5728_5728.01.119.gene,0.009697573955226258,0.0001377372871196924,0.01371803182272507,3.04128126666532e-05,0.0001094782229276675,0.0002744793663184
0.01_5728_5728.01.12.gene,0.00612027683955617,1.357408293572351e-05,0.01398909268533235,0.0007274538966762267,0.0001947388723890423,0.0008777149682149338
0.01_5728_5728.01.120.gene,0.005657108099243261,6.31968665817118e-05,0.01014195265925702,0.0002906526517945863,5.419485791139778e-05,0.000142683458772058
0.01_5728_5728.01.121.gene,0.004769314988412938,8.718324425181743e-05,0.01402610543795524,0.0008120575959214328,0.0001285476581110022,0.000914693503324724
0.01_5728_5728.01.122.gene,0.01040379561444947,0.001601856266440669,0.01280286347064573,0.001085963901916352,0.00266780945930578,0.0002007741452470805
0.01_5728_5728.01.123.gene,0.008820391587686148,2.508591944909957e-05,0.01420930072385799,0.0002103136602372605,5.236589617520117e-05,0.0001042666904716069
0.01_5728_5728.01.124.gene,0.009684680825624426,0.0008641358763414979,0.02163755017725734,0.001143530093621632,0.001245061199883001,0.00212051135196941
0.01_5728_5728.01.125.gene,0.0008520436742395648,0.0002093596099663608,0.01296461793603335,0.0004174408149088655,0.0003506079279521344,0.00090720555768497
0.01_5728_5728.01.126.gene,0.001847271568319652,0.0006642507834567594,0.01054530287855893,0.0001114221940494853,0.0005765515654397567,0.0002001440016387298
0.01_5728_5728.01.127.gene,0.002714016148610914,0.001228213760161581,0.0105096907255853,9.891728676909239e-05,0.0003722607527319967,0.0003379447337900651
0.01_5728_5728.01.128.gene,0.005298923796582792,0.0001061513203681997,0.01736772981681104,0.0001223917879079122,9.59223912459497e-05,0.0001366778903188712
0.01_5728_5728.01.129.gene,0.001499390623610613,2.011503033627881e-05,0.01285615337222093,0.0006732324363467885,0.0001526945654383209,0.000937913882393646
0.01_5728_5728.01.13.gene,0.001774096825831117,0.0001482219540949334,0.01170536367294436,0.0001468145551297227,8.164280988409328e-05,0.0001433247495379653
0.01_5728_5728.01.130.gene,0.004802956203172632,3.740440783275022e-05,0.01426750265491515,0.0001248797117088542,0.0002642313369574967,0.0003306306337392965
0.01_5728_5728.01.131.gene,0.004299558165544124,0.0002918975883164338,0.01446721466850813,0.0001834632506884505,7.448307588633695e-05,0.0002332668053033478
0.01_5728_5728.01.132.gene,0.003711627262618995,7.7817968346806e-05,0.01343032186359815,7.505537382382432e-05,1.78333806579014e-05,0.0007797495988880782
0.01_5728_5728.01.133.gene,0.003393807619804671,0.0001543902675094493,0.01638991432894381,0.0001068013919174787,7.806556821842239e-05,0.0001927828723271816
0.01_5728_5728.01.134.gene,0.002853472739347567,0.000100924744655157,0.01238148821827675,0.0003068932522486932,1.532578393749248e-05,0.0003097716216821835
0.01_5728_5728.01.135.gene,0.003174442615318864,0.0001018450473286351,0.0125965869535044,0.0003016304562859491,0.0001471953269149538,0.0002981643851233214
0.01_5728_5728.01.136.gene,0.004230583588734555,5.762730936182246e-05,0.01581801014039924,6.968284093618501e-05,6.040999663530771e-05,7.332550919009002e-05
0.01_5728_5728.01.137.gene,0.000521828782423127,9.906749083685484e-05,0.01034942357608248,0.0002088661388523462,7.28423298255178e-05,0.0006032310112184409
0.01_5728_5728.01.138.gene,0.002047956965645428,3.941056700108002e-05,0.01575875523840308,0.0006575852343359283,6.435677611664039e-05,0.0001859329845970468
