GeneID,4EFB,5408,5728,5B57,56E0,5411
0.2_56E0_56E0.2.1.gene,8.169663395636409e-05,1.200847634211144e-08,3.196676688190404e-06,4.250594293604201e-06,0.2090472953567149,0.001505701112571436
0.2_56E0_56E0.2.10.gene,0.001603096629013651,1.239980747658603e-06,0.0004364614966460187,1.086157409146577e-05,0.2145181991686572,0.002211057087677644
0.2_56E0_56E0.2.100.gene,0.000949532644471484,1.002163314134657e-07,2.031758596612229e-05,9.372557694736573e-07,0.207842710733699,0.001023368254610352
0.2_56E0_56E0.2.101.gene,0.0006545180861608008,2.232852935961848e-06,0.0002656932894384589,1.183713339395781e-06,0.2043816456230229,0.006493205852815933
0.2_56E0_56E0.2.102.gene,0.0001905868401312843,2.086395545214844e-08,5.199049837616761e-05,3.715435233516643e-06,0.2056457289768922,0.0020636902555448
0.2_56E0_56E0.2.103.gene,0.0007932095021478464,8.536981509935896e-18,0.001137464154004658,3.566038924401061e-06,0.2038594510029753,0.005898159704171761
0.2_56E0_56E0.2.104.gene,0.0007740742779913374,3.60002809671349e-07,1.063944189049619e-06,2.354626078670721e-06,0.2272684621112316,0.001930187464443454
0.2_56E0_56E0.2.105.gene,0.0008233818714464439,6.938874797541159e-08,5.46210373382701e-06,1.092369729039224e-07,0.2492977777733314,0.0002345236968217538
0.2_56E0_56E0.2.106.gene,0.0008354661620981377,8.284748042171587e-12,3.682075388774001e-05,9.67183984730996e-07,0.2085316992430237,0.0004841034752364142
0.2_56E0_56E0.2.107.gene,0.003267872487633945,2.765163626835561e-10,0.0002118516048266649,1.087914002333397e-06,0.207995637857247,0.001792531886339908
0.2_56E0_56E0.2.108.gene,0.0003993285467684749,1.294447286848582e-12,0.0002091048055120643,3.583721740947548e-07,0.2156094407175718,0.001715204926379034
0.2_56E0_56E0.2.109.gene,1.681773318892824e-05,4.534350092396129e-11,1.212059433107556e-05,2.641980308171476e-08,0.2112516995350939,0.0001026090811232819
0.2_56E0_56E0.2.11.gene,0.005078527860385646,8.633143438577796e-05,0.0004352774978743221,8.298421938692716e-06,0.2011073949001981,0.002723154325756262
0.2_56E0_56E0.2.110.gene,0.000101139755246885,9.09189584005824e-11,0.0003380108463470447,2.667468887073972e-06,0.2031404107954631,0.001420455109727538
0.2_56E0_56E0.2.111.gene,0.002793595640141075,2.58173523332747e-06,0.001036913934745949,1.481501296829649e-07,0.200448839284917,0.005523089928260334
0.2_56E0_56E0.2.112.gene,0.001852630310363905,1.7766386342729e-07,3.439443175938861e-05,2.537851454676439e-06,0.2022534743994935,0.0001979366709547241
0.2_56E0_56E0.2.113.gene,0.003500900202351676,7.590925958746397e-05,0.0002195279647416992,1.15686661589647e-07,0.2039877825034433,0.00276524032608606
0.2_56E0_56E0.2.114.gene,1.702343677027171e-07,0.000177151947597966,7.613564967108983e-06,2.241540847327184e-05,0.2364843022475219,0.001601702495244168
0.2_56E0_56E0.2.115.gene,0.001670126374145326,1.686935866493183e-06,1.38927360472988e-06,9.921048831831404e-09,0.2011404351786906,0.008605006357455647
0.2_56E0_56E0.2.116.gene,0.0009198873668726665,1.864526186819207e-07,4.234859906470258e-05,2.936146567927452e-08,0.2108020123636482,0.0007806316334785236
0.2_56E0_56E0.2.117.gene,0.0004346509979129671,9.114268248245814e-07,0.0003970170741160266,4.261815640446258e-07,0.2028883640469276,0.001958707229119241
0.2_56E0_56E0.2.118.gene,2.064535279942582e-07,2.308547737823919e-05,1.550525124105439e-09,6.673338415385443e-07,0.2015035350332983,0.00572777920180874
0.2_56E0_56E0.2.119.gene,0.001268816435674253,5.54533200623081e-07,0.000133741375606918,7.633653813686378e-07,0.2024696194966255,0.0030208948653468
0.2_56E0_56E0.2.12.gene,0.0003067420558510545,8.256207708057086e-13,0.0004359413984679983,2.287673635877899e-05,0.2039752861646997,0.005180916348158296
0.2_56E0_56E0.2.120.gene,0.0007489675707219906,2.243821145748648e-07,0.000164874023412024,1.150762762665979e-06,0.2108752508959949,0.001508944746784035
0.2_56E0_56E0.2.121.gene,0.002747064491361089,4.16105413266037e-07,1.40038163517375e-06,4.540785609549451e-06,0.2093483069083203,0.001792591409263436
0.2_56E0_56E0.2.122.gene,0.0007467145656333159,1.971627741072927e-12,7.564826814794199e-05,3.396777950920823e-07,0.2053692592028306,0.0004712733955735829
0.2_56E0_56E0.2.123.gene,0.001346386088181924,4.125346979295387e-11,0.0002244336788626982,9.313809184724222e-07,0.20301947815119,0.002238838183047383
0.2_56E0_56E0.2.124.gene,0.0001076070867517958,3.196481241960217e-07,8.482388874354733e-05,3.566172861904667e-07,0.2047672442023781,0.00124547470838464
0.2_56E0_56E0.2.125.gene,0.003639650953308313,3.065330693399345e-07,0.0001026129240496065,1.872048483559891e-07,0.2332701585840372,0.0007585465798872674
0.2_56E0_56E0.2.126.gene,0.004756434481647305,2.165193902843717e-06,6.961045115156579e-05,1.132618147687354e-06,0.2134476913961847,0.0007844095166014835
0.2_56E0_56E0.2.127.gene,0.0004032891082166745,4.108374703770359e-08,1.449507469883922e-05,1.526244200568099e-07,0.2425023423326383,0.0005394609552127128
0.2_56E0_56E0.2.128.gene,0.003198013988766848,1.173107943296135e-06,1.261294725258035e-06,1.02638102295564e-07,0.2177077260421005,0.001578545889522699
0.2_56E0_56E0.2.129.gene,0.002574154759591294,1.145624109671369e-07,0.0001275365243107966,5.812030246867658e-06,0.2110348350516575,0.0009121432612915207
0.2_56E0_56E0.2.13.gene,0.00142612829519137,3.184615617204674e-08,4.331881405983648e-05,3.394205975907931e-07,0.2239575129137689,0.001152098661551933
0.2_56E0_56E0.2.130.gene,0.0003687240651787087,5.150051007720921e-06,0.0002630370735655782,7.255648997024898e-08,0.2070518473564367,0.002263879365696618
0.2_56E0_56E0.2.131.gene,5.232845499730199e-05,3.433999876735536e-05,1.480472475587976e-05,3.545459339260579e-11,0.2163466085359649,0.002536131852367946
0.2_56E0_56E0.2.132.gene,0.0001825374239984725,3.48296634375929e-07,0.0001210278728300409,3.487784629161711e-06,0.2292053446863981,0.0006125731307641498
0.2_56E0_56E0.2.133.gene,0.0002991473173222646,2.989178296101171e-05,2.287460265750278e-06,1.05933665397951e-07,0.208252791634555,6.748006600700464e-05
0.2_56E0_56E0.2.134.gene,1.489885507563369e-05,1.117811961973326e-10,0.0002001871926449796,4.905354274461677e-08,0.2058539641745723,0.0008439695812939318
0.2_56E0_56E0.2.135.gene,9.875853066994563e-05,4.150275165151703e-07,8.273990012692045e-05,1.111628478118772e-07,0.2161935962059899,0.0005169643992450547
0.2_56E0_56E0.2.136.gene,0.001470617470015408,8.41654706855676e-16,0.0002091831525104205,4.098152927788236e-07,0.206450273164257,0.001147821391412706
0.2_56E0_56E0.2.137.gene,6.583140310172349e-07,1.681347187661806e-07,7.254191390229093e-05,1.22598671976822e-06,0.2066983966629079,0.0006758480412606943
0.2_56E0_56E0.2.138.gene,0.00132866701724565,3.02302169073114e-13,1.654775163062392e-05,3.788194863691179e-06,0.2027604713428302,0.0009443674308995906
0.2_56E0_56E0.2.139.gene,0.0004184613803241777,2.988508927988091e-06,2.727245406394102e-08,2.622138668382213e-05,0.204133242695496,0.001421520908894937
0.2_56E0_56E0.2.14.gene,0.001034933062761128,1.60036774529008e-08,1.3439156227148e-05,9.745482486811097e-09,0.203352188544578,0.0003119412925713492
0.2_56E0_56E0.2.140.gene,0.0008667487423085668,1.880998639746368e-07,2.916079282025867e-07,3.585095664114706e-10,0.2169546201243613,0.0005489365083627599
0.2_56E0_56E0.2.141.gene,0.001367842928594872,2.606818612918316e-07,8.219687237783327e-05,2.79312662808671e-07,0.2001491432173496,0.002538745377306898
0.2_56E0_56E0.2.142.gene,0.000613611387599956,6.603131213817957e-05,2.777064767314157e-05,4.052838633873778e-07,0.2078066443242557,0.0006911376753595808
0.2_56E0_56E0.2.143.gene,3.680023854887464e-06,1.897201226780706e-06,5.578731232334897e-07,7.74098967142309e-07,0.2292860981791048,0.001559386611630037
0.2_56E0_56E0.2.144.gene,0.003449209879306868,2.390907779972336e-14,3.585167688519224e-05,9.231240333820782e-08,0.2049457365689931,9.110487445972807e-07
0.2_56E0_56E0.2.145.gene,0.0005156275824315142,1.815387951770467e-10,0.0001154730067876441,6.234144251362208e-08,0.2068519719210063,0.00321845594119241
0.2_56E0_56E0.2.146.gene,1.935669171232187e-06,6.385536557254024e-06,8.854299624046584e-08,7.870166301729283e-05,0.2111508257908379,0.0001149529312592982
0.2_56E0_56E0.2.147.gene,1.125379070415797e-05,2.867151021166106e-05,6.855180085787644e-07,3.491061040375756e-07,0.2032934252331224,0.0005273634488673205
0.2_56E0_56E0.2.148.gene,2.286787522895332e-08,0.0007843244813962349,7.688056238125462e-13,3.418584794490309e-16,0.2093994032296266,0.0008382968471633115
0.2_56E0_56E0.2.149.gene,0.00010259907773759,2.043902994213648e-13,8.189757757368846e-07,1.07406549675993e-07,0.2012846925662507,0.0008610651941033157
0.2_56E0_56E0.2.15.gene,0.0001302814982510104,4.841692913155438e-09,0.0002814737156809546,3.248259654989222e-06,0.2012559611727649,0.00614337400085597
0.2_56E0_56E0.2.150.gene,4.565488131810145e-05,3.002791536480458e-09,2.568428635449732e-05,1.770716517192044e-05,0.2065955190399721,0.0004188338301216184
0.2_56E0_56E0.2.151.gene,0.00109757904945244,1.410244046957272e-07,0.0002960237563715659,6.21848534369036e-06,0.2810900029379993,0.001398475025220138
0.2_56E0_56E0.2.152.gene,3.194738525936254e-06,6.826643539757958e-12,0.0002307081655599602,2.0609804383452e-06,0.2033373060056462,0.007753339764494465
0.2_56E0_56E0.2.153.gene,0.0006749231240679569,0.000102104767474749,2.069549270704282e-05,9.631633049003168e-07,0.2030313730354309,0.001397838436437827
0.2_56E0_56E0.2.154.gene,3.117423914115033e-06,2.142497074884165e-11,4.318866595228851e-05,2.490879181388719e-06,0.2041045121180047,0.0004724271659721984
0.2_56E0_56E0.2.155.gene,0.0001724818794456961,7.036286137784134e-07,0.0001341706975164854,1.565713625735692e-06,0.2074826101746744,0.006642296673693502
0.2_56E0_56E0.2.156.gene,0.001466885401570921,2.806892698292599e-07,1.146365913192361e-05,3.291512436671834e-07,0.2021055452779608,0.000219195920161007
0.2_56E0_56E0.2.157.gene,0.00106965540275873,3.926188777952042e-10,1.066867005002284e-06,1.155955400107096e-06,0.2490719113716636,0.0126236871768923
0.2_56E0_56E0.2.158.gene,1.606091698427447e-05,5.862258421307433e-09,2.58078371740449e-05,6.242751810779681e-08,0.2018889235519727,0.0009871370507521127
0.2_56E0_56E0.2.159.gene,0.001329917557652809,2.223840325458166e-09,3.079308289840008e-05,6.83107991329346e-08,0.2370174428096117,0.002376271406032299
0.2_56E0_56E0.2.16.gene,0.0006249836310239304,0.0001792032198588517,0.0007159915275693317,7.164122488232332e-06,0.2121377126360469,0.005941059622612229
0.2_56E0_56E0.2.160.gene,0.002211617664070565,6.834660892971856e-10,0.0003354315009289256,8.639337280737729e-06,0.2160232286175527,0.002056843077470096
0.2_56E0_56E0.2.161.gene,9.024236138636409e-05,8.091382865201686e-07,9.03044250586088e-05,2.504045998073414e-07,0.2077047190814374,0.0008238002587531964
0.2_56E0_56E0.2.162.gene,0.003744972140278579,8.439948788051484e-05,1.403386510595881e-06,1.224050681209237e-06,0.2032655061909926,0.001622832179548876
0.2_56E0_56E0.2.163.gene,0.0005000328152704204,5.558791004405301e-09,2.8382272163652e-06,1.236172515066536e-06,0.2274829961858844,0.0001467201305432161
0.2_56E0_56E0.2.164.gene,2.562196929030067e-05,2.832722060117114e-10,7.042200871569174e-05,2.095643605998928e-05,0.2013656588394552,0.0006901869440510518
