4EFB,5408,5728,5B57,56E0,5411
8.838519328988639e-05,8.2465623171711e-06,1.919835033224165e-05,0.001231631522391375,6.570162366492614e-05,0.06477824427046501
3.963419595329282e-05,9.101283688858893e-06,5.192752798519757e-06,0.0004697033199521991,0.0002742179241391969,0.0528291898516002
0.0003005619587663733,1.154957513692301e-05,0.001158806213944796,0.0006400872984652494,0.0001074957168567309,0.05817377336781119
1.907751057572608e-05,4.740398690849767e-07,3.55513567863415e-06,0.0004732746706931115,5.846367161671311e-06,0.05018169671956461
0.0003041693874451506,6.816058492329899e-05,0.0002070853280045545,0.009373407420694296,0.0001445983550026062,0.05241825310426339
0.0003836330795989996,6.075550331059028e-05,0.000183751444086229,0.0001168050168594987,0.0003324137992427679,0.05184406826060443
9.710501638787357e-05,1.006713193597575e-05,2.352505482839982e-05,0.000960040689438367,6.361972956151506e-05,0.05471484582887244
1.850496157624738e-05,3.035686350543574e-06,5.023086542817055e-06,0.0005354331389354672,7.777828032408405e-05,0.05274752715902459
0.0001419002592839283,3.176142968935695e-05,0.0001191141475989978,0.0001923735955382276,0.00019817598101713,0.05790142751901579
3.264261689768845e-05,3.489072943018306e-06,0.0002552909892667266,0.001741713389484433,0.0002928257269315532,0.06188048002980103
0.0001086856216034727,9.124733970428131e-05,2.391703991622613e-05,0.0002305948243912531,0.0001921241074372528,0.05041340812506231
0.0002507043537819599,0.0003303007159161902,7.553866663890661e-05,0.001317343266430774,0.001148595299204338,0.05088021251236709
2.284004477889008e-05,1.841004871701358e-06,4.146858799567386e-05,0.0006126758963724152,7.85118654296453e-05,0.05931294464721813
5.416313053601579e-05,2.464032945921754e-05,1.717332069784604e-05,0.0003236899500839187,4.154773464335411e-05,0.05211729783285758
0.0002777213615397877,0.0004089838189577369,0.001135631680586483,0.0004201657113439867,0.0001996855871321346,0.0530984798381833
1.306111940239747e-05,7.82368660333427e-05,5.260980505523537e-05,0.001864312514937409,0.0002408530929897768,0.05332491453352162
0.0005067209146337377,0.0001029660126974637,0.001204167998256804,0.0008187202482074461,0.000521650502883086,0.06912478932577398
5.407414654984515e-05,0.0002873226771972127,1.216345425708625e-05,0.001884788049468199,0.0001510547301895102,0.05112902826025877
0.0002413461140309951,3.482494178939445e-06,1.307975574291369e-05,0.001106089147833989,2.614530666419906e-05,0.0501156128167973
8.643408301382608e-05,3.864944277655446e-06,2.775221830109441e-05,0.000546913974189334,3.625017174194036e-05,0.05815086964791864
0.000276376003870848,0.0005538882094670815,0.0001526862664139482,0.0004743923980797234,0.001484773813004114,0.0517075484296967
1.677235331119684e-05,9.321297533423329e-06,1.205346471320873e-05,0.004930804271769269,2.213939907064342e-05,0.06046458237142129
8.074809706266004e-06,4.051440871589029e-05,1.261431678746693e-06,0.00173028885184584,0.0001411627052329097,0.05445873819435861
0.0001032931497844833,8.529838192131881e-05,0.000116140667850085,0.000752223985009831,0.001400071980219609,0.05714553328220905
2.679505493528644e-05,1.85828476736523e-05,0.0001377074467075184,0.0005196017504253726,9.945605432142052e-05,0.0559925552720261
0.0005361059608122689,0.0001996409103140433,0.0007910849301940101,0.0005595821020045069,0.0002280826206500774,0.05481692005544618
8.519728764739876e-05,0.0005568222048609043,4.790314409881216e-05,0.0006158840855326546,0.0001618420515255544,0.0536933252133602
0.0009284206921188652,6.119313796659305e-05,0.0003776185990172787,0.004242008822114345,0.0003819682971327904,0.06339963697462668
9.916361525227653e-05,2.754756804809696e-06,0.0001788274844097168,0.004919325453401779,4.307943754854468e-05,0.05368181645784478
0.0009702425729712976,3.044171170799918e-05,0.001414149067583604,0.00117057407239318,0.0002863925160802419,0.05349051107378167
0.0001163237526845382,2.940136405911368e-06,5.823978082146459e-05,0.000860362001862253,2.533560064194593e-05,0.05068512869509626
0.0004354765674445664,0.0001906339709045441,0.002434266072427688,0.000591547553912088,0.002214821226358959,0.05118783324364869
0.0004341211102663153,0.0001016367224396948,0.0001866860987473601,0.0004315662844428768,4.197155760817487e-05,0.05067976041103781
6.258252305148796e-05,0.000147048320420909,0.0001192589680891214,0.0006850967493056691,1.905650067420911e-05,0.05229909768330574
0.0003175919242113287,0.000280785637358465,4.820312531369324e-05,0.0002176025175231483,0.0001196840650932194,0.0501681129780471
0.0003662687968328776,0.000274884452384954,1.151098915113803e-05,0.001330774594047293,0.0002537686175692564,0.05899553274335328
4.447810115640051e-05,3.595420648140616e-05,6.911186124404449e-06,0.000830757015699037,5.839867333505473e-05,0.05114849236573059
0.0003041503150575122,4.876060192075315e-06,1.741665855481758e-05,0.005645362484922685,9.003067080001088e-05,0.05279267550368652
0.0001126501623714595,0.0001095906496196692,0.0003897411550668952,0.0004654367674805794,4.841798562523691e-05,0.06029360813368123
0.000392335275368604,0.0003905797916861073,0.0001778921823630167,0.001520573797157802,0.0005116939764313882,0.05474267510780014
5.369502687198628e-05,0.0001368833059417802,8.956473169374088e-06,0.0003988549774962028,7.596913029009409e-05,0.05069792609651295
7.804542633839597e-05,2.17891832932739e-05,0.0004572155452639587,0.0008903254718614763,0.0002008092075448957,0.05687101914126876
4.060809674320787e-05,0.0004257447908216274,9.580673698983592e-05,0.001613417644492653,0.0001940513429447151,0.05666548429847686
0.0005103375659449282,8.326184134017669e-05,6.330557691153791e-05,0.0003762582831953221,0.0001234447017711879,0.05677237146160336
8.811853523110927e-05,0.0004917381667333535,0.0005528979396095898,0.00385332507664929,0.0004149160159897292,0.05174842485377187
4.549163162720171e-05,0.0006647697668702703,5.909174648252099e-05,0.002094816478953708,0.0003490359186160704,0.0502467181118156
0.0005868293614989873,2.03147151095683e-06,0.002071991035779383,0.001792316272203986,0.0001149253449757,0.05162145266204691
4.87053209823746e-05,0.001113732456060808,0.0002643814554223117,0.001531980479140198,0.000248949592270462,0.05554085151279818
0.0003696561842332507,3.383693586857675e-05,0.0003173411737521731,0.0013709462140731,0.0001399770927218135,0.05863355067196475
0.0001849735678000774,0.000455420864842287,0.0002187853027192158,0.002821328225994884,0.0001911531794628037,0.05331868187184092
7.7542835211465e-05,7.719988702009615e-05,7.893388141473647e-05,0.0009342081320499784,0.0001562731190890224,0.06447458298492964
4.645813800029483e-05,2.522829485960316e-05,0.0001565206338485878,0.0006168322310898595,0.000172664986990976,0.05024998059334261
5.91795087537562e-05,6.262018795429825e-07,5.971552310968185e-05,0.0008877395563275106,0.0001327142816500977,0.06070733924651552
0.0001582760829078999,0.0001204437390765493,6.920640153892262e-05,0.001777018613539597,0.0001513074358948227,0.05526889112534008
4.990716156206449e-05,2.754140561304416e-05,3.516104704671422e-05,0.0006238895732218399,0.0008602858876052109,0.05036383100006642
0.0006235542187812158,0.0005866119121911607,0.0002599162465083055,0.0008452391773729655,0.0003002311454078745,0.05152857028083659
0.000122596392988058,8.515202663365792e-07,2.347865224062567e-05,0.0009573561232576683,1.017837787996419e-05,0.05910972268464951
0.0006765051728859399,4.983244057592861e-06,0.0003551815222201802,0.002880748440673621,5.048333546272301e-05,0.05712492958333927
1.918601179997713e-05,0.0002448611300182548,3.237079199525023e-05,0.0002862239626201071,0.0002126185877222676,0.06721180139410467
0.0002684261273576405,1.25413163540758e-05,0.0001526795771097318,0.002435767562208974,3.810779154884149e-05,0.0596591529892121
7.500213147139955e-05,1.995857888249534e-05,1.765437400026716e-05,0.0005949169569622183,0.0001316361755813294,0.05283337065902932
0.0003449231833267922,0.0005076526501278059,2.898830802470087e-05,0.001869157667638853,0.002284726228923999,0.05256766781983802
3.859107514120371e-05,0.0003195460514987712,3.61886536191902e-05,0.0003482601143439089,0.0001421611750750977,0.05109778320070421
5.094744499080255e-05,3.073806656565139e-07,0.0004904975175029873,0.0005389844976644655,2.840446932079383e-05,0.05656208874301039
0.0003933331952773015,0.0007240746792096116,0.00100860451284522,0.001606176483937279,0.0001845562646771922,0.05785817455658299
0.0001159754612680858,8.128376486864361e-05,0.0008322183070254394,0.000528279424950706,0.0003567607750128499,0.05716418205295924
1.369462093812837e-05,2.492912376735222e-05,5.479809213706303e-05,0.000248284113843812,6.687030854927123e-05,0.05693302194488356
0.0002759523599915466,0.0003120124699912277,9.300028807612103e-05,0.00134019944663324,0.0001713951893739547,0.05333707517386667
0.0002176819609996305,0.0004917008560832428,1.933280705385118e-05,0.001279335374432792,0.0001129316099881944,0.05293894877689993
0.0002884766224474348,0.0001973151410878632,1.841609353365531e-05,0.001382323305945064,0.0005296085611633367,0.06072839442228205
0.0003386592194214771,4.711040094871049e-05,0.0002913673842535608,0.0009732597730855858,0.000559739893596168,0.0765648828601584
6.993793601709763e-05,0.0002838862393445184,0.0006762035497658318,0.000763352874285018,0.0002157269227133446,0.05617833513332314
0.0002749863889183427,8.782214969489997e-06,5.796475372735294e-05,0.001262852269536198,8.745140950204543e-05,0.05820969751353538
0.0006447267995152741,0.001154037629454616,0.0002625834183490433,0.001610664243510263,0.0003500856137895448,0.05842066304403116
8.629494614323448e-05,2.874413331148455e-06,1.899706082746101e-05,0.0008735762358394036,7.251999831784179e-05,0.05556909570306844
0.0001566114701219041,0.000230777386978411,0.0002169141247457045,0.0004604780911705735,0.0002823310893450233,0.05586404064856437
0.0003762195273632454,0.0003900868077719251,0.0008772327258570284,0.002127321350915609,0.0001474442914640284,0.05096166683506434
0.0001783172368302459,7.82918856596448e-06,7.249672451046461e-05,0.0008637710015084825,0.0003180680935507615,0.05145048639642635
0.0002866872506224965,0.001106102550351057,0.0002831073381441628,0.0003724947087887833,0.0002592812477800192,0.05681894949498505
0.001256451587804169,0.0006453790825961739,2.763829178381448e-05,0.002477633830172929,0.0004831344410562324,0.05169722344222177
0.0001393935520035446,1.017940717659877e-05,3.169615845051212e-05,0.002508887697199511,6.554510834825282e-05,0.05221745519707764
8.507332229164697e-05,4.156437933392568e-05,6.123934360021042e-05,0.001846235576428159,7.100946797211945e-05,0.05095075628595051
0.0003700517794047876,0.0002143326141018348,0.0003986229754229342,0.0006975021581409949,6.767753443269634e-05,0.05693519033620968
4.38820928465737e-05,8.8960266868418e-05,0.0001186693754637939,0.0004897570385260208,0.0001115051477498957,0.05514416551309381
