4EFB,5408,5728,5B57,56E0,5411
1.086864758542053e-09,2.045065215538544e-11,1.121303432104357e-09,0.05222251312502687,1.328505172818159e-13,1.558630909567492e-05
0.0001028839485282264,8.37482792626712e-11,1.730599003622974e-05,0.05079647594906034,0.0001064554376166684,7.132762935811855e-05
1.96329474865449e-05,4.55403258233274e-08,1.166834812337047e-05,0.05398669652040704,8.104957330853527e-06,8.003178997012095e-06
0.0001523002756942849,2.251564399447376e-06,3.469893600719184e-06,0.06164135872953409,1.515703672608087e-05,5.604549898015417e-05
3.938647948856152e-10,5.956010781458932e-08,2.210563744056934e-08,0.05180939680775706,7.807626079829282e-06,9.53375822685234e-09
6.118524307213016e-11,1.641051421604171e-08,1.361255711724884e-06,0.05017096619495213,1.075320570641951e-05,1.010043292508957e-06
8.838772625230043e-07,4.023114588177797e-09,6.224415962109774e-07,0.05284012279416656,1.495779911494934e-07,8.762307857337401e-05
1.525305655517355e-07,9.67929378983144e-12,1.84449047149311e-06,0.05904363583841884,1.651047604641633e-05,2.154808825956387e-09
2.698041199603335e-06,3.00472796094121e-10,4.132967380951493e-09,0.05115656636192031,1.069389603210767e-06,1.401874413657299e-06
3.14157550374918e-08,1.256182480536529e-11,4.97035612544498e-11,0.05315173995477176,2.947460088697264e-07,1.364123007476165e-05
4.868459371336963e-08,8.128887060411372e-09,9.449033115473114e-06,0.05967933805386697,1.611603874858247e-05,2.149534490139341e-07
7.126858612357284e-08,1.106666752938712e-10,2.001599062974909e-07,0.05115755277579661,6.47540357189567e-14,2.53145681669501e-06
1.105910059513374e-07,9.865516151814835e-15,5.542677582505766e-07,0.05072976797535193,2.261779501321906e-05,2.104345008401821e-06
3.924591761120181e-08,3.90445277209102e-21,5.950118478904895e-18,0.05156269302986336,2.039043044268504e-13,2.065929017158639e-08
5.707467975333594e-12,5.186506345486476e-10,2.034333928541522e-08,0.0005681901913445281,4.794189207046874e-09,2.619478745586067e-07
6.101090563160055e-07,2.748797892402344e-09,2.197436660134642e-06,0.05237334729522957,5.199684031428011e-09,1.83924599057374e-05
1.381872230837324e-09,7.455882653327122e-08,1.854296980714152e-07,0.06073848353832136,1.455775941080825e-05,0.0008203184640772325
2.237081778112582e-07,4.651343210333103e-11,1.760877097007499e-07,0.05028672495929479,2.756589961822139e-06,0.0001655698094878242
0.0001554072395390037,8.279355963961891e-10,4.822005237826086e-08,0.0506747484262374,8.841114376232602e-06,9.772175856846326e-05
8.361655100366261e-05,1.013134686455602e-09,2.130581300006644e-06,0.05600027715373376,4.177810205014299e-05,3.919045062523343e-05
4.005343481465814e-07,5.884654318331549e-11,3.011376614199694e-07,0.06442646194038994,8.68272220476924e-06,8.882479313441172e-06
7.668536261206477e-08,5.563206795185843e-10,2.125728037805402e-06,0.05240985126783788,7.781677203093974e-08,9.897327986584112e-06
2.20377122788779e-07,3.030441570477337e-06,4.814037403156038e-07,0.05397072625687435,1.308570063050737e-05,3.878442560648978e-06
9.108311052388405e-08,3.978440251432312e-05,1.658968630087888e-06,0.05392416256934508,9.674968919461522e-07,3.139381018989388e-06
5.020550238309221e-07,3.474763055368273e-11,1.574285448310791e-07,0.05038869924766642,1.696168067756892e-05,4.151022288704766e-07
2.623867283359882e-09,8.474437056708773e-07,9.496072438111034e-09,0.05573362203342107,9.429135104193174e-07,1.307368714099058e-05
3.464129852058252e-10,5.050988356389467e-18,8.758956332897085e-10,0.05878668677240497,2.870059445702495e-06,9.902833944964259e-07
6.970213824768051e-10,6.905695505666153e-07,6.435610435580666e-06,1.526335677665859e-07,8.527717097984084e-09,4.566677830284009e-08
0.00061273652374848,4.496734954739862e-09,1.479077598672875e-06,0.05429934085136889,3.411863665717729e-06,6.030046078971959e-06
1.482193320696399e-07,3.720939008188506e-14,4.954335723162747e-07,0.05231083170609288,0.0001282712104245029,1.436840253237819e-06
2.183566953443767e-07,2.635577431137267e-08,2.069786363085116e-06,0.05996997841260959,1.357874446015426e-08,2.929342953810949e-10
2.451078284097102e-07,1.800959220052584e-09,2.320169210521203e-08,0.06445486841948166,7.967228507822293e-10,8.812421959018605e-06
1.109569728432973e-08,2.586301880497974e-08,2.021264532086287e-07,0.05072815263091229,4.197397888065026e-07,4.633830262472821e-07
