GeneID,4EFB,5408,5728,5B57,56E0,5411
0.01_5728_5728.01.1.gene,0.0009257461200542404,1.494608789088746e-06,0.01112558377717528,6.36571565141095e-06,2.348859391558582e-07,2.90755186669735e-07
0.01_5728_5728.01.10.gene,0.005919761362624141,3.772652448028795e-08,0.02439155155675343,6.28070873147975e-06,5.063497369849924e-06,9.071147477111307e-07
0.01_5728_5728.01.100.gene,0.003547971850512513,4.1082735692698e-09,0.0124177040114484,8.382127730961708e-06,0.0002137432503533819,1.046643518585442e-08
0.01_5728_5728.01.101.gene,1.800149250220819e-05,4.113484290391157e-08,0.02273813135152736,1.936675296795121e-08,4.398309640670035e-07,2.336805973641749e-06
0.01_5728_5728.01.102.gene,0.002970661269148455,7.513122133346524e-12,0.01065320745379626,1.197059112379164e-05,4.712383769290178e-09,6.893889165651676e-06
0.01_5728_5728.01.103.gene,0.003820357988146278,4.25624238285774e-08,0.01204053432577482,2.580570655478795e-12,8.132188466267047e-05,2.952499194865488e-05
0.01_5728_5728.01.104.gene,1.349857881454712e-08,3.100907881723353e-06,7.155873820600448e-06,7.568551633634535e-08,8.870734480918786e-09,2.54543171270143e-07
0.01_5728_5728.01.105.gene,7.6957329776129e-05,4.194517870049161e-17,5.348615331431411e-06,1.349519793733757e-06,5.700475414111561e-09,1.259191802110725e-08
0.01_5728_5728.01.106.gene,0.0003125672472685251,6.646416947999302e-10,0.001485056623781575,1.230802791696716e-08,4.824505160862201e-18,1.166283149280945e-10
0.01_5728_5728.01.107.gene,0.0003692411358861089,0.00120498332335396,0.0007262513024271431,1.944819549846525e-06,0.001109802039134034,4.288410876614787e-05
0.01_5728_5728.01.108.gene,8.634749283592379e-07,2.529895702363583e-11,0.003968213184682699,2.32137517701497e-05,9.352129929941115e-13,2.619600529936729e-07
0.01_5728_5728.01.109.gene,1.83452298924363e-05,3.784833554494419e-08,0.01246619568778913,2.797237155805273e-07,6.009537584289305e-06,5.912126851522489e-06
0.01_5728_5728.01.11.gene,0.0003914147846261918,1.875966778029142e-06,0.002370653494678815,5.067745261594734e-05,1.523165243716283e-07,1.469940342791462e-06
0.01_5728_5728.01.110.gene,0.001362831722757005,0.0002500509353681979,0.01102203218653157,5.128302750543734e-08,1.515251692040307e-05,0.0001781811209081938
0.01_5728_5728.01.111.gene,0.0006060546831910875,7.738434574098558e-05,0.000174054345591219,9.869331599660186e-05,1.032855965876716e-05,3.190959172958143e-06
0.01_5728_5728.01.112.gene,0.0008204708962126422,3.590492429842368e-08,0.0009995184166969719,1.961766263258471e-09,1.746762967097855e-07,3.500275728135714e-06
0.01_5728_5728.01.113.gene,0.0007435231241722103,0.0002010831842742597,6.465270387200894e-06,3.117947899923638e-06,6.382782952878816e-08,2.916154005066133e-08
0.01_5728_5728.01.114.gene,0.00148393888759058,9.457747029668245e-08,0.01313832486649841,1.482211064654742e-05,5.082685688150375e-05,9.159990406128615e-08
0.01_5728_5728.01.115.gene,0.001610538464476556,2.790517229258719e-10,0.0001208417612559335,6.83800733910668e-07,6.937627563974416e-05,5.114099249261889e-06
0.01_5728_5728.01.116.gene,0.0005072193216934964,0.0003644920970844389,0.01307363080268162,1.576614383317773e-05,0.0005666549303818392,5.029576648561728e-05
0.01_5728_5728.01.117.gene,1.914975552250565e-07,1.27489881190957e-08,7.574734515704e-08,3.355490847113388e-05,6.237863254971862e-06,6.767759645795897e-06
0.01_5728_5728.01.118.gene,0.003061757309896904,6.180966271124575e-05,0.01274698196240148,6.098781577354657e-07,8.684759538127869e-05,2.636873103629637e-07
0.01_5728_5728.01.119.gene,0.0008517180562543275,9.443913742778062e-07,0.01371803182272507,4.571260085154679e-06,1.030707661740772e-05,1.012032123509318e-06
0.01_5728_5728.01.12.gene,0.002525857226736142,3.767514783771267e-16,0.001005938511926098,1.319324278899272e-06,6.147019358876705e-17,5.532504068442621e-15
0.01_5728_5728.01.120.gene,1.028672619392995e-21,6.318693653804846e-14,6.93165784467004e-17,1.291200111197039e-09,5.245754127470639e-15,2.635575597399502e-13
0.01_5728_5728.01.121.gene,0.001759274446554697,1.320899940412799e-19,0.0007261429091735594,8.430295384997469e-08,0.0001285476581110022,4.539018481978685e-08
0.01_5728_5728.01.122.gene,0.01040379561444947,6.034269383698951e-06,0.01280286347064573,9.242637453439296e-05,3.873776719421804e-05,4.607098458199623e-05
0.01_5728_5728.01.123.gene,0.008820391587686148,3.364696757117492e-09,0.01420930072385799,0.0002052663473219614,3.645501487701636e-06,3.133076576727662e-08
0.01_5728_5728.01.124.gene,0.0003884424400951271,9.670873711685879e-11,0.02163755017725734,0.0009819267520801242,5.386789200723596e-06,0.000111184378425582
0.01_5728_5728.01.125.gene,0.0007088377389541416,4.472476352974077e-06,0.01296461793603335,1.930028782372406e-05,3.400431428821709e-06,1.748420587534884e-05
0.01_5728_5728.01.126.gene,0.001847271568319652,4.98790057892461e-08,0.009784677937394962,1.591527563427591e-05,2.032175393638838e-05,4.884992874828308e-06
0.01_5728_5728.01.127.gene,4.329382974275988e-12,1.770397015061935e-06,1.233148361987151e-12,4.733474543734701e-08,0.0003722607527319967,1.240286308352743e-06
0.01_5728_5728.01.128.gene,0.005298923796582792,7.265920386307934e-05,0.01736772981681104,5.945450503360752e-07,1.552898594954764e-15,2.783252987110572e-05
0.01_5728_5728.01.129.gene,0.001463739010965271,6.360938674509603e-08,0.01088490586497856,3.949365967118095e-06,3.201387544424633e-07,1.272251063477682e-07
0.01_5728_5728.01.13.gene,7.559637482396188e-05,9.037983081596394e-05,8.04242461823881e-10,1.468330622963756e-07,5.304423195668167e-07,8.605794351537989e-06
0.01_5728_5728.01.130.gene,0.000372953205193201,6.230643821417475e-15,2.855660615412349e-12,1.154084538305847e-06,2.109864756119721e-06,2.950918584464915e-07
0.01_5728_5728.01.131.gene,0.004299558165544124,2.709211679966602e-05,0.01446721466850813,3.745691057599903e-05,1.168645903935988e-06,4.591611780263413e-07
0.01_5728_5728.01.132.gene,3.038719403940093e-06,2.718562768903169e-15,8.167720756328406e-10,5.419966101846786e-07,4.202795959232174e-06,1.898451552365217e-06
0.01_5728_5728.01.133.gene,0.0002496090901398196,1.824315603238376e-08,0.01638991432894381,2.063364593827451e-06,1.611125000078755e-08,8.521118710525849e-11
0.01_5728_5728.01.134.gene,0.002660803403193415,6.297088752008883e-09,1.724977733093653e-09,2.095760423732274e-05,1.000153639173635e-06,1.045884202192824e-08
0.01_5728_5728.01.135.gene,0.003174442615318864,1.856252136774285e-08,0.002855021387892411,5.874695107928493e-06,2.260709764190078e-09,7.659507881041313e-07
0.01_5728_5728.01.136.gene,0.004230583588734555,1.535306921699862e-10,0.01581801014039924,4.643911729228752e-06,9.394328714179227e-09,4.886311956207151e-07
0.01_5728_5728.01.137.gene,0.000521828782423127,2.32657856554123e-05,0.008784343257727275,6.251692072603167e-06,7.505805690234516e-06,1.006513255557988e-06
0.01_5728_5728.01.138.gene,0.002047956965645428,2.163470397546195e-06,0.01575875523840308,0.0001499672265617987,1.13031398946907e-06,4.239665427427648e-06
0.01_5728_5728.01.139.gene,0.002321536083164219,4.581204260551045e-16,7.62717952158228e-07,1.764131454693184e-06,4.93486453204114e-08,4.149411281312729e-07
0.01_5728_5728.01.14.gene,0.001372064479952045,1.325813776952967e-05,0.01174682825911629,4.764753389234947e-05,2.877716444718264e-05,9.923587615399098e-06
0.01_5728_5728.01.140.gene,5.819301045647455e-18,1.913347995784542e-13,0.01172767746277895,4.241670854394432e-09,4.62561769097894e-07,1.17689612099262e-07
0.01_5728_5728.01.141.gene,0.005430221352599788,5.651760283460836e-07,8.370563573323704e-07,2.513759565088796e-06,6.907017150166639e-05,1.668368096792737e-05
0.01_5728_5728.01.142.gene,0.0007773020432241153,1.076571951117837e-16,2.56401445252769e-09,6.214772401468733e-07,8.078247848426027e-06,4.869639107458838e-10
0.01_5728_5728.01.143.gene,0.009497876098050723,2.345759852183523e-10,3.130744991466485e-08,0.0001133925497143053,1.16883015892667e-06,1.120223872957719e-06
0.01_5728_5728.01.144.gene,0.003054404099991942,1.160217355499953e-05,8.092352028253733e-10,1.863563708156324e-10,3.008464053867815e-10,2.917988156390615e-07
0.01_5728_5728.01.145.gene,2.242205576998154e-12,5.901401746871826e-06,0.01826744557309637,2.575532706154457e-05,1.629253990641373e-05,1.615927527102009e-10
0.01_5728_5728.01.146.gene,0.00728335481763665,9.866603839586808e-07,0.01984178718839312,0.0001105328513965688,1.218159151314479e-05,0.0002693595797069303
0.01_5728_5728.01.147.gene,0.0005296178608814126,7.601595121218925e-05,0.01368461383980978,7.078271191274287e-05,9.959678720174612e-08,4.673478514671218e-08
0.01_5728_5728.01.148.gene,0.0118206164267024,5.839937702289355e-12,0.01075844662568663,7.154340944436019e-05,5.310128279113604e-09,9.932047196690475e-11
0.01_5728_5728.01.149.gene,0.009138578692113741,7.137520765488781e-16,0.015187621093867,7.468538795721144e-07,1.273497647666403e-07,8.692063428037214e-07
0.01_5728_5728.01.15.gene,0.00512510236745837,1.090081738965547e-11,0.01181220901445678,6.464089057424174e-18,5.855153583504481e-05,4.555157361648761e-05
0.01_5728_5728.01.150.gene,0.0007249417472500583,0.0001378787570920729,0.01197416134255867,2.907002005629891e-06,3.267321130379388e-05,4.413960780268013e-07
0.01_5728_5728.01.151.gene,0.004151823220822868,1.157390930724989e-08,9.974651465999166e-05,0.0001106988116441555,2.126433214917308e-09,4.035092258371875e-05
0.01_5728_5728.01.152.gene,0.009322140613551235,1.008629796840595e-13,0.01568686926071007,9.59071690884898e-07,7.088708577936761e-10,2.962486463513419e-09
0.01_5728_5728.01.153.gene,0.005498324930875174,1.096694586972316e-11,0.01279420643699683,1.211647565048816e-07,6.288154640357906e-07,6.075650995272942e-10
0.01_5728_5728.01.154.gene,0.004836072298578363,0.0001471515525540553,0.01340069729853038,3.631038824162866e-11,8.617872732811889e-05,1.452646927061362e-05
0.01_5728_5728.01.155.gene,0.0008649705794737043,2.976480679290258e-07,0.01130819273117168,1.416918780727916e-05,3.927989220686273e-08,1.844654160499965e-07
0.01_5728_5728.01.156.gene,0.001385056794127587,1.616366220816818e-08,0.01000713340926276,0.0001138844760178641,6.705151085255178e-07,7.700486271338536e-08
0.01_5728_5728.01.157.gene,0.001608142482171272,7.970484771250852e-09,0.01308832749977626,3.209052032814795e-07,2.190065084599594e-07,1.810280567693028e-06
0.01_5728_5728.01.158.gene,0.0006355471142958006,3.731958839434937e-09,0.01512430284849133,3.295811277366214e-07,0.0004071419761496293,3.245330719412448e-05
0.01_5728_5728.01.159.gene,2.285157671897299e-05,0.000165441679563644,0.00481035691569636,7.775154541891303e-05,1.704339513645246e-07,4.861530182116188e-06
0.01_5728_5728.01.16.gene,0.001302326253256954,3.745424582111795e-09,0.01091337529818844,5.885581482499325e-06,7.82278657683374e-08,3.540258943256144e-08
0.01_5728_5728.01.160.gene,0.0005987992179365581,7.969296717380673e-06,0.01039954448203618,7.146907138422033e-07,4.967586093822369e-05,5.127646821362142e-07
0.01_5728_5728.01.161.gene,6.787531778685704e-18,2.098424092389026e-09,2.057403500039063e-10,0.0001227066082023711,2.521529032989563e-09,0.0001349395297647583
0.01_5728_5728.01.162.gene,0.003597452607756906,4.092656140992361e-07,0.01002012185166107,6.008276379590508e-06,7.513924688898619e-06,5.465500232560323e-08
0.01_5728_5728.01.163.gene,0.000918966539377889,5.00419951696869e-10,0.01170092212434967,2.732700265686671e-07,4.030942252218672e-06,5.41543147636054e-08
0.01_5728_5728.01.164.gene,0.0003202786699629684,2.10859212847557e-07,0.01767031712190398,0.0002173766621311338,6.259302256182889e-08,2.344689945690493e-05
0.01_5728_5728.01.165.gene,0.004380274337017949,1.650644806688199e-06,2.812941387155085e-05,0.0001226195566498011,0.0001347313150639118,7.373219646452044e-06
0.01_5728_5728.01.166.gene,0.008289200527730342,5.230003385811039e-08,0.01080310673017926,4.692881966160882e-06,1.117946385585376e-08,8.309665000404876e-07
0.01_5728_5728.01.167.gene,0.0001352177193515248,5.856155454333923e-08,0.01148759487984297,4.010491148172877e-06,7.89736374726877e-06,2.210289390552927e-09
0.01_5728_5728.01.168.gene,0.0081436945304865,2.228531038797167e-11,0.01772842772232189,4.414761157534114e-06,1.434576923837499e-11,1.553459240186944e-07
0.01_5728_5728.01.169.gene,0.002203578978858802,7.867878552223983e-05,0.01198779211320765,0.002135237558921203,8.083217344853735e-05,4.050975721142363e-05
0.01_5728_5728.01.17.gene,0.0009462252301191073,6.529158700458013e-13,0.01001629435885708,3.249684041600214e-09,5.408604175122955e-08,2.635039312202237e-09
0.01_5728_5728.01.170.gene,0.003275544430236825,6.965657394084578e-08,0.01220219074875413,5.565223141764677e-06,8.234155037190049e-06,2.255715276257907e-08
0.01_5728_5728.01.171.gene,0.00292641922031914,2.661879440408984e-08,0.01543367066556842,8.737156316673672e-05,5.466196253586384e-05,2.384770738460845e-07
0.01_5728_5728.01.172.gene,0.0003893314208169523,2.841304928559593e-05,0.01350092175929989,3.804297786041182e-06,1.078165446870967e-05,7.244828486842535e-08
0.01_5728_5728.01.173.gene,0.0008779318704719925,2.92266801186564e-10,0.01707632289519458,1.079908094459689e-06,1.118514673205412e-05,0.0002515478829162046
0.01_5728_5728.01.174.gene,0.0009468969006831749,7.007119850804462e-19,0.02164491645385384,1.023072083060418e-06,1.844981305922355e-07,6.197315313885316e-07
0.01_5728_5728.01.175.gene,0.01579969429053903,4.014797503073302e-06,0.0233012444066923,1.25626223703265e-07,1.759574848116882e-06,6.233267343151162e-05
0.01_5728_5728.01.176.gene,0.0002444288663268707,2.631306233434172e-06,1.112359917407599e-05,6.625580334514484e-08,2.42337968079463e-10,5.053741311986886e-09
0.01_5728_5728.01.177.gene,4.595295907865397e-05,7.828065397359326e-08,0.0008682205218795499,8.7384416947576e-05,1.967050432493851e-06,2.104988943650801e-06
